"","date","time","year","month","doy","dow","death","cvd","resp","temp","dptp","rhum","pm10","o3"
"4580",1999-07-16,4580,1999,7,197,"Friday",115,48,4,27.7777777777778,68.3,NA,109.702394155,43.873659908
"4581",1999-07-17,4581,1999,7,198,"Saturday",122,51,8,23.8888888888889,70.6,NA,33.3092411401,24.715909155
"4582",1999-07-18,4582,1999,7,199,"Sunday",89,39,4,25,66.6,NA,28.738832512,30.5908352183
"4583",1999-07-19,4583,1999,7,200,"Monday",96,41,7,26.1111111111111,70.1,NA,35.7648599088,25.2740488606
"4584",1999-07-20,4584,1999,7,201,"Tuesday",115,54,10,24.4444444444444,70.4,NA,28.822376496,27.9220003607
"4585",1999-07-21,4585,1999,7,202,"Wednesday",98,47,6,28.3333333333333,72.1,NA,36.82299501,27.6294045566
"4586",1999-07-22,4586,1999,7,203,"Thursday",88,38,7,27.7777777777778,73.4,NA,31.932310078,26.3629835248
"4587",1999-07-23,4587,1999,7,204,"Friday",95,39,6,28.3333333333333,72.8,NA,35.7820681278,23.7912851367
"4588",1999-07-24,4588,1999,7,205,"Saturday",110,45,9,27.7777777777778,73.2,NA,17.916693637,32.4117732336
"4589",1999-07-25,4589,1999,7,206,"Sunday",102,48,5,29.4444444444444,70.6,NA,19.880255285,36.777598767
"4590",1999-07-26,4590,1999,7,207,"Monday",99,44,12,26.6666666666667,69.5,NA,49.885332526,21.813756619
"4591",1999-07-27,4591,1999,7,208,"Tuesday",121,45,14,26.1111111111111,68.3,NA,26.833928251,24.5600082779
"4592",1999-07-28,4592,1999,7,209,"Wednesday",98,44,4,27.7777777777778,71.8,NA,34.8469419498,31.2361926546
"4593",1999-07-29,4593,1999,7,210,"Thursday",105,47,14,28.3333333333333,76.6,NA,45.819337257,28.3552676299
"4594",1999-07-30,4594,1999,7,211,"Friday",139,62,7,32.2222222222222,77.1,NA,63.828722772,31.6908944951
"4595",1999-07-31,4595,1999,7,212,"Saturday",139,80,7,28.3333333333333,71.4,NA,29.828722772,35.230401009
"4596",1999-08-01,4596,1999,8,213,"Sunday",116,51,10,23.3333333333333,60.1,NA,8.753749813,24.6173992514
"4597",1999-08-02,4597,1999,8,214,"Monday",117,62,10,21.6666666666667,56.3,NA,11.768975604,16.692913391
"4598",1999-08-03,4598,1999,8,215,"Tuesday",87,42,5,21.6666666666667,59,NA,28.758564642,21.839963846
"4599",1999-08-04,4599,1999,8,216,"Wednesday",93,38,2,24.4444444444444,58.3,NA,33.1374625777,21.868453525
"4600",1999-08-05,4600,1999,8,217,"Thursday",102,40,9,22.7777777777778,55.6,NA,19.727331765,19.37368351
"4601",1999-08-06,4601,1999,8,218,"Friday",107,44,7,24.4444444444444,62,NA,46.732537245,26.7246427898
"4602",1999-08-07,4602,1999,8,219,"Saturday",108,36,10,22.2222222222222,67.7,NA,39.8177550005,20.228897895
"4603",1999-08-08,4603,1999,8,220,"Sunday",109,42,9,18.8888888888889,57,NA,4.821126722,24.2342812872
"4604",1999-08-09,4604,1999,8,221,"Monday",105,51,9,18.8888888888889,56.2,NA,29.841948641,20.741795351
"4605",1999-08-10,4605,1999,8,222,"Tuesday",107,39,7,25.5555555555556,63.8,NA,32.584625582,29.9188718392
"4606",1999-08-11,4606,1999,8,223,"Wednesday",104,39,9,23.8888888888889,61.1,NA,38.7326335732,16.535578788
"4607",1999-08-12,4607,1999,8,224,"Thursday",105,47,5,21.1111111111111,65.9,NA,30.732633573,13.538488951
"4608",1999-08-13,4608,1999,8,225,"Friday",102,41,12,22.2222222222222,65.6,NA,30.898450898,20.853204658
"4609",1999-08-14,4609,1999,8,226,"Saturday",100,40,12,17.7777777777778,52.7,NA,4.872492586,21.489796426
"4610",1999-08-15,4610,1999,8,227,"Sunday",73,27,6,18.8888888888889,54.4,NA,13.830848747,18.290738508
"4611",1999-08-16,4611,1999,8,228,"Monday",95,42,2,22.7777777777778,57.9,NA,37.1889622127,27.2977809939
"4612",1999-08-17,4612,1999,8,229,"Tuesday",128,52,10,23.8888888888889,60.6,NA,33.9531775191,26.7226988322
"4613",1999-08-18,4613,1999,8,230,"Wednesday",87,32,8,19.4444444444444,62.7,NA,36.9766021763,5.421689623
"4614",1999-08-19,4614,1999,8,231,"Thursday",81,28,2,20,62.3,NA,14.993450737,22.391125282
"4615",1999-08-20,4615,1999,8,232,"Friday",90,32,6,19.4444444444444,57.2,NA,16.969000813,22.135466712
"4616",1999-08-21,4616,1999,8,233,"Saturday",99,39,4,18.3333333333333,57.4,NA,27.969000813,17.403269928
"4617",1999-08-22,4617,1999,8,234,"Sunday",124,44,12,19.4444444444444,57.1,NA,32.486933893,21.472626345
"4618",1999-08-23,4618,1999,8,235,"Monday",98,37,5,22.2222222222222,64.2,NA,39.8024254702,20.027382514
"4619",1999-08-24,4619,1999,8,236,"Tuesday",99,44,5,21.6666666666667,67.1,NA,32.7061241,27.6159926892
"4620",1999-08-25,4620,1999,8,237,"Wednesday",89,38,4,21.1111111111111,66.1,NA,21.532336002,31.5637721051
"4621",1999-08-26,4621,1999,8,238,"Thursday",103,56,5,22.2222222222222,64.6,NA,31.543611803,24.6702312281
"4622",1999-08-27,4622,1999,8,239,"Friday",87,31,6,23.3333333333333,66.1,NA,60.460324132,23.0421171421
"4623",1999-08-28,4623,1999,8,240,"Saturday",105,43,9,26.6666666666667,69.7,NA,58.916342243,30.2439242053
"4624",1999-08-29,4624,1999,8,241,"Sunday",104,39,13,20.5555555555556,56,NA,12.561830983,29.1912078937
"4625",1999-08-30,4625,1999,8,242,"Monday",98,36,4,16.6666666666667,51.8,NA,16.499365224,23.8859824405
"4626",1999-08-31,4626,1999,8,243,"Tuesday",109,45,7,18.3333333333333,54.4,NA,31.456376878,23.4319791804
"4627",1999-09-01,4627,1999,9,244,"Wednesday",85,25,3,21.1111111111111,57.3,NA,78.421586902,35.149998086
"4628",1999-09-02,4628,1999,9,245,"Thursday",100,40,6,23.3333333333333,62.1,NA,98.416381422,39.22672225
"4629",1999-09-03,4629,1999,9,246,"Friday",115,46,7,24.4444444444444,61.5,NA,77.223090909,47.473032127
"4630",1999-09-04,4630,1999,9,247,"Saturday",110,44,6,26.1111111111111,61.6,NA,63.382545806,54.922007204
"4631",1999-09-05,4631,1999,9,248,"Sunday",100,37,5,25,63.5,NA,56.335696491,53.663237076
"4632",1999-09-06,4632,1999,9,249,"Monday",100,36,7,18.8888888888889,54.9,NA,11.27376223,24.7184335247
"4633",1999-09-07,4633,1999,9,250,"Tuesday",98,43,6,18.3333333333333,55.2,NA,25.294065114,14.71809856
"4634",1999-09-08,4634,1999,9,251,"Wednesday",100,41,15,21.6666666666667,54.2,NA,36.0910514157,17.753248573
"4635",1999-09-09,4635,1999,9,252,"Thursday",90,37,5,16.6666666666667,46.6,NA,39.8626422363,12.233420734
"4636",1999-09-10,4636,1999,9,253,"Friday",97,38,6,16.6666666666667,45.2,NA,49.067626757,13.547298472
"4637",1999-09-11,4637,1999,9,254,"Saturday",93,35,5,17.7777777777778,48.7,NA,41.0936541547,19.976751003
"4638",1999-09-12,4638,1999,9,255,"Sunday",106,42,9,20,58.9,NA,28.148822334,24.2142479942
"4639",1999-09-13,4639,1999,9,256,"Monday",111,45,7,15,49.9,NA,12.066800651,6.624923601
"4640",1999-09-14,4640,1999,9,257,"Tuesday",105,45,8,15,44.4,NA,18.048581475,8.99607267
"4641",1999-09-15,4641,1999,9,258,"Wednesday",104,42,13,12.7777777777778,46.2,NA,26.609602645,9.418025826
"4642",1999-09-16,4642,1999,9,259,"Thursday",111,46,12,15,47.8,NA,20.144882842,12.919424921
"4643",1999-09-17,4643,1999,9,260,"Friday",99,39,7,15,48.1,NA,22.15789654,14.127912998
"4644",1999-09-18,4644,1999,9,261,"Saturday",103,49,4,16.6666666666667,49,NA,51.212070483,19.086130494
"4645",1999-09-19,4645,1999,9,262,"Sunday",109,49,4,17.7777777777778,53.5,NA,50.229474179,29.7716619181
"4646",1999-09-20,4646,1999,9,263,"Monday",100,36,11,14.4444444444444,45.9,NA,10.206049523,12.374515962
"4647",1999-09-21,4647,1999,9,264,"Tuesday",107,47,6,10.5555555555556,44.6,NA,14.252929349,14.935576312
"4648",1999-09-22,4648,1999,9,265,"Wednesday",102,46,8,13.8888888888889,39.8,NA,24.117556371,12.385309787
"4649",1999-09-23,4649,1999,9,266,"Thursday",103,32,6,18.8888888888889,46.3,NA,48.990022124,22.774229692
"4650",1999-09-24,4650,1999,9,267,"Friday",114,50,8,13.8888888888889,47.1,NA,5.980227831,20.05034643
"4651",1999-09-25,4651,1999,9,268,"Saturday",93,37,4,16.6666666666667,48.4,NA,36.9156294086,25.8124271536
"4652",1999-09-26,4652,1999,9,269,"Sunday",121,53,5,22.2222222222222,49.3,NA,91.933848587,43.976605925
"4653",1999-09-27,4653,1999,9,270,"Monday",96,39,5,18.8888888888889,58.7,NA,26.408377986,35.84750617
"4654",1999-09-28,4654,1999,9,271,"Tuesday",116,50,4,14.4444444444444,56.7,NA,9.090012975,16.720647027
"4655",1999-09-29,4655,1999,9,272,"Wednesday",96,45,6,13.3333333333333,43.7,NA,4.293026674,11.586351223
"4656",1999-09-30,4656,1999,9,273,"Thursday",89,32,6,13.3333333333333,38.9,NA,29.385379819,13.359099102
"4657",1999-10-01,4657,1999,10,274,"Friday",89,46,5,10.5555555555556,35,NA,24.460452318,8.245467594
"4658",1999-10-02,4658,1999,10,275,"Saturday",119,44,8,7.77777777777778,40.8,NA,16.444835877,9.701152398
"4659",1999-10-03,4659,1999,10,276,"Sunday",101,47,5,6.66666666666667,40.2,NA,18.062892735,15.41706528
"4660",1999-10-04,4660,1999,10,277,"Monday",111,43,7,8.33333333333333,38,NA,15.405794782,15.890431231
"4661",1999-10-05,4661,1999,10,278,"Tuesday",106,42,10,10.5555555555556,36.8,NA,40.421411223,8.761212701
"4662",1999-10-06,4662,1999,10,279,"Wednesday",110,44,11,11.1111111111111,41.8,NA,25.352848506,18.137855337
"4663",1999-10-07,4663,1999,10,280,"Thursday",115,52,6,15,42.4,NA,30.561635511,14.029640051
"4664",1999-10-08,4664,1999,10,281,"Friday",107,40,10,16.1111111111111,54.1,NA,63.592868388,13.805416288
"4665",1999-10-09,4665,1999,10,282,"Saturday",124,49,7,15,57.6,NA,51.598809471,4.79360255
"4666",1999-10-10,4666,1999,10,283,"Sunday",108,44,10,18.8888888888889,58,NA,24.522594416,22.274014622
"4667",1999-10-11,4667,1999,10,284,"Monday",97,42,9,12.7777777777778,46.1,NA,29.488758799,14.766683398
"4668",1999-10-12,4668,1999,10,285,"Tuesday",105,35,9,16.6666666666667,47.2,NA,82.549890126,19.782440478
"4669",1999-10-13,4669,1999,10,286,"Wednesday",113,41,10,13.3333333333333,44,NA,28.578548354,13.973151639
"4670",1999-10-14,4670,1999,10,287,"Thursday",103,49,8,8.88888888888889,34.8,NA,32.622794929,10.297098981
"4671",1999-10-15,4671,1999,10,288,"Friday",98,44,8,17.7777777777778,46.3,NA,48.184895688,23.4533124808
"4672",1999-10-16,4672,1999,10,289,"Saturday",100,36,11,14.4444444444444,54.2,NA,54.297452463,21.660074253
"4673",1999-10-17,4673,1999,10,290,"Sunday",98,41,12,7.22222222222222,33.8,NA,2.271425062,14.089693388
"4674",1999-10-18,4674,1999,10,291,"Monday",97,36,8,6.66666666666667,34.4,NA,21.318612478,4.614029831
"4675",1999-10-19,4675,1999,10,292,"Tuesday",106,46,7,10,33.5,NA,48.388596982,8.50322193
"4676",1999-10-20,4676,1999,10,293,"Wednesday",90,36,13,6.66666666666667,30.7,NA,31.367775065,6.288364385
"4677",1999-10-21,4677,1999,10,294,"Thursday",103,38,7,11.1111111111111,36.3,NA,40.355980239,9.685957734
"4678",1999-10-22,4678,1999,10,295,"Friday",108,40,11,10.5555555555556,26.6,NA,23.474487392,18.697886217
"4679",1999-10-23,4679,1999,10,296,"Saturday",101,41,4,6.11111111111111,25.7,NA,7.440651774,19.556106799
"4680",1999-10-24,4680,1999,10,297,"Sunday",134,56,13,4.44444444444444,22.1,NA,6.500719198,13.314133972
"4681",1999-10-25,4681,1999,10,298,"Monday",111,55,9,10,28.1,NA,60.45494861,12.323318796
"4682",1999-10-26,4682,1999,10,299,"Tuesday",113,50,9,11.6666666666667,29.4,NA,52.507003405,11.134124472
"4683",1999-10-27,4683,1999,10,300,"Wednesday",119,45,9,8.88888888888889,37,NA,42.5221788635,9.184048303
"4684",1999-10-28,4684,1999,10,301,"Thursday",103,37,11,17.7777777777778,43.3,NA,84.301386967,13.87018399
"4685",1999-10-29,4685,1999,10,302,"Friday",127,59,10,16.6666666666667,47,NA,94.17645546,25.1613997461
"4686",1999-10-30,4686,1999,10,303,"Saturday",108,55,7,18.8888888888889,50.7,NA,89.227580699,36.943380176
"4687",1999-10-31,4687,1999,10,304,"Sunday",106,51,10,14.4444444444444,49.3,NA,43.2761542608,14.984479445
"4688",1999-11-01,4688,1999,11,305,"Monday",106,47,11,15,46.9,NA,60.231907686,15.287037268
"4689",1999-11-02,4689,1999,11,306,"Tuesday",106,40,5,5.55555555555556,22.6,NA,22.878971986,19.098460161
"4690",1999-11-03,4690,1999,11,307,"Wednesday",108,44,10,2.77777777777778,17.7,NA,27.328209055,15.657816658
"4691",1999-11-04,4691,1999,11,308,"Thursday",100,42,11,7.77777777777778,24.2,NA,121.317798097,13.004012216
"4692",1999-11-05,4692,1999,11,309,"Friday",123,51,6,12.7777777777778,34.3,NA,52.231286141,14.602509725
"4693",1999-11-06,4693,1999,11,310,"Saturday",114,38,11,7.22222222222222,20.3,NA,31.054843142,14.807261307
"4694",1999-11-07,4694,1999,11,311,"Sunday",102,39,5,6.66666666666667,32.3,NA,42.9871719081,20.353402453
"4695",1999-11-08,4695,1999,11,312,"Monday",97,48,4,12.7777777777778,41,NA,47.513835963,10.142302588
"4696",1999-11-09,4696,1999,11,313,"Tuesday",145,50,12,19.4444444444444,48.5,NA,56.799774648,23.4670335617
"4697",1999-11-10,4697,1999,11,314,"Wednesday",99,41,4,14.4444444444444,46.7,NA,51.924706155,24.5902807949
"4698",1999-11-11,4698,1999,11,315,"Thursday",115,48,10,6.66666666666667,38,NA,15.823782828,21.445109473
"4699",1999-11-12,4699,1999,11,316,"Friday",115,50,10,8.33333333333333,41.2,NA,68.704282302,7.466211099
"4700",1999-11-13,4700,1999,11,317,"Saturday",109,44,4,12.2222222222222,43.8,NA,83.704282302,15.445952487
"4701",1999-11-14,4701,1999,11,318,"Sunday",101,37,9,7.22222222222222,30.5,NA,25.673816816,22.9358463906
"4702",1999-11-15,4702,1999,11,319,"Monday",130,54,10,5,26.3,NA,15.824008328,9.94844609
"4703",1999-11-16,4703,1999,11,320,"Tuesday",100,47,9,3.33333333333333,29.3,NA,13.792775454,17.19704896
"4704",1999-11-17,4704,1999,11,321,"Wednesday",122,49,6,4.44444444444444,25,NA,28.794375182,11.730765773
"4705",1999-11-18,4705,1999,11,322,"Thursday",113,50,8,14.4444444444444,36.2,NA,86.782131912,18.050924587
"4706",1999-11-19,4706,1999,11,323,"Friday",118,38,11,9.44444444444444,37.7,NA,75.917474378,16.198555575
"4707",1999-11-20,4707,1999,11,324,"Saturday",119,53,11,3.88888888888889,35.2,NA,39.3843933286,4.924491322
"4708",1999-11-21,4708,1999,11,325,"Sunday",131,56,7,5.55555555555556,42,NA,47.000762049,5.320631027
"4709",1999-11-22,4709,1999,11,326,"Monday",101,43,4,12.2222222222222,46,NA,53.870625063,9.157348736
"4710",1999-11-23,4710,1999,11,327,"Tuesday",116,48,12,11.1111111111111,50,NA,33.908985998,11.306120814
"4711",1999-11-24,4711,1999,11,328,"Wednesday",93,38,6,4.44444444444444,30.7,NA,14.969873102,10.049227288
"4712",1999-11-25,4712,1999,11,329,"Thursday",99,47,7,2.22222222222222,27.8,NA,25.881379956,9.653913529
"4713",1999-11-26,4713,1999,11,330,"Friday",131,53,6,2.77777777777778,32.2,NA,30.899832073,10.552532482
"4714",1999-11-27,4714,1999,11,331,"Saturday",131,54,12,5,30.1,NA,10.896996399,10.182177895
"4715",1999-11-28,4715,1999,11,332,"Sunday",123,60,5,1.11111111111111,25,NA,7.006311464,10.651718463
"4716",1999-11-29,4716,1999,11,333,"Monday",123,62,7,0,19.9,NA,13.001312818,10.990190955
"4717",1999-11-30,4717,1999,11,334,"Tuesday",100,41,4,-1.11111111111111,15.3,NA,20.983755841,8.337959704
"4718",1999-12-01,4718,1999,12,335,"Wednesday",112,43,12,2.22222222222222,20.8,NA,46.929098311,8.874088974
"4719",1999-12-02,4719,1999,12,336,"Thursday",116,47,15,10,32.9,NA,33.494367556,10.492427258
"4720",1999-12-03,4720,1999,12,337,"Friday",107,46,10,11.6666666666667,48,NA,58.788550365,12.670295927
"4721",1999-12-04,4721,1999,12,338,"Saturday",129,57,9,9.44444444444444,48.5,NA,50.851016119,6.472814774
"4722",1999-12-05,4722,1999,12,339,"Sunday",122,49,11,3.88888888888889,34.3,NA,-0.0100581130000066,14.005120457
"4723",1999-12-06,4723,1999,12,340,"Monday",122,51,11,-1.66666666666667,22.6,NA,12.013823271,10.50596892
"4724",1999-12-07,4724,1999,12,341,"Tuesday",113,47,10,0.555555555555556,29.1,NA,30.97998765,7.862697183
"4725",1999-12-08,4725,1999,12,342,"Wednesday",122,50,12,3.33333333333333,33.5,NA,30.83516132,6.707648787
"4726",1999-12-09,4726,1999,12,343,"Thursday",127,51,13,6.11111111111111,38.6,NA,56.813412307,8.585197525
"4727",1999-12-10,4727,1999,12,344,"Friday",120,55,9,-0.555555555555556,23.4,NA,13.740535593,11.046812926
"4728",1999-12-11,4728,1999,12,345,"Saturday",124,47,14,-0.555555555555556,25,NA,22.592741163,8.454490698
"4729",1999-12-12,4729,1999,12,346,"Sunday",127,55,8,1.66666666666667,30.6,NA,15.560402708,5.598089036
"4730",1999-12-13,4730,1999,12,347,"Monday",127,53,11,1.66666666666667,31.2,NA,39.5812246248,11.324603408
"4731",1999-12-14,4731,1999,12,348,"Tuesday",129,48,13,3.33333333333333,34.2,NA,17.092155469,15.26500122
"4732",1999-12-15,4732,1999,12,349,"Wednesday",122,43,11,2.22222222222222,33.9,NA,18.432868456,5.903009033
"4733",1999-12-16,4733,1999,12,350,"Thursday",132,70,8,-2.77777777777778,20.3,NA,10.427662979,7.495263513
"4734",1999-12-17,4734,1999,12,351,"Friday",135,61,6,-5,17.9,NA,10.481505884,13.191938515
"4735",1999-12-18,4735,1999,12,352,"Saturday",112,54,9,-7.22222222222222,14.6,NA,22.45528084,10.732819424
"4736",1999-12-19,4736,1999,12,353,"Sunday",114,45,12,0,29.1,NA,31.502130153,7.946662321
"4737",1999-12-20,4737,1999,12,354,"Monday",142,66,10,-6.11111111111111,11,NA,23.944290787,16.26556674
"4738",1999-12-21,4738,1999,12,355,"Tuesday",124,47,12,-13.3333333333333,-1.6,NA,21.559390428,11.295844647
"4739",1999-12-22,4739,1999,12,356,"Wednesday",127,63,14,-10.5555555555556,5.8,NA,23.733773986,7.798587172
"4740",1999-12-23,4740,1999,12,357,"Thursday",121,51,10,-12.2222222222222,3.8,NA,36.737746936,9.721377678
"4741",1999-12-24,4741,1999,12,358,"Friday",123,49,8,-10,4.7,NA,28.648284984,11.718534857
"4742",1999-12-25,4742,1999,12,359,"Saturday",140,63,13,-7.22222222222222,14,NA,43.6847233396,10.873871132
"4743",1999-12-26,4743,1999,12,360,"Sunday",150,67,18,-2.22222222222222,14.3,NA,26.361256873,24.6534942108
"4744",1999-12-27,4744,1999,12,361,"Monday",153,73,20,-7.22222222222222,11.6,NA,21.812257583,15.587941211
"4745",1999-12-28,4745,1999,12,362,"Tuesday",164,73,22,-6.11111111111111,16.4,NA,13.903353472,11.678274066
"4746",1999-12-29,4746,1999,12,363,"Wednesday",123,43,12,2.22222222222222,30.2,NA,22.881451563,7.665660992
"4747",1999-12-30,4747,1999,12,364,"Thursday",131,64,11,1.11111111111111,28.9,NA,6.839819949,13.06157465
"4748",1999-12-31,4748,1999,12,365,"Friday",127,57,12,1.11111111111111,25.9,NA,23.824131926,9.220536138
"4749",2000-01-01,4749,2000,1,1,"Saturday",160,70,18,5.55555555555556,32.2,NA,32.288426778,8.953675249
"4750",2000-01-02,4750,2000,1,2,"Sunday",147,64,24,8.88888888888889,42.3,NA,44.890133307,19.302682439
"4751",2000-01-03,4751,2000,1,3,"Monday",160,80,10,1.66666666666667,33.7,NA,5.908855451,13.657475803
"4752",2000-01-04,4752,2000,1,4,"Tuesday",131,53,24,-2.22222222222222,22.2,NA,10.90732768,15.637353958
"4753",2000-01-05,4753,2000,1,5,"Wednesday",126,47,18,-6.66666666666667,16.6,NA,22.896578293,8.518900797
"4754",2000-01-06,4754,2000,1,6,"Thursday",127,58,11,1.11111111111111,25.3,NA,33.8779508417,7.785176562
"4755",2000-01-07,4755,2000,1,7,"Friday",139,65,10,-3.88888888888889,13.3,NA,28.182156038,11.213992854
"4756",2000-01-08,4756,2000,1,8,"Saturday",139,54,17,2.77777777777778,28.5,NA,25.944477452,9.821149518
"4757",2000-01-09,4757,2000,1,9,"Sunday",124,54,12,3.88888888888889,38.5,NA,26.816746359,6.436526207
"4758",2000-01-10,4758,2000,1,10,"Monday",139,60,17,5.55555555555556,34.9,NA,9.847570334,11.412461116
"4759",2000-01-11,4759,2000,1,11,"Tuesday",135,53,14,0.555555555555556,21.5,NA,9.907979959,14.8408074
"4760",2000-01-12,4760,2000,1,12,"Wednesday",122,47,17,-0.555555555555556,21.7,NA,13.030388922,17.193365773
"4761",2000-01-13,4761,2000,1,13,"Thursday",137,54,10,-3.88888888888889,18.4,NA,21.652876845,12.589571183
"4762",2000-01-14,4762,2000,1,14,"Friday",122,51,15,-6.66666666666667,14.5,NA,31.344394523,7.83517504
"4763",2000-01-15,4763,2000,1,15,"Saturday",140,65,18,1.11111111111111,24.2,NA,43.5892124504,7.920795868
"4764",2000-01-16,4764,2000,1,16,"Sunday",124,41,17,-0.555555555555556,19.4,NA,7.656738973,23.3425594057
"4765",2000-01-17,4765,2000,1,17,"Monday",108,40,14,-5.55555555555556,12.7,NA,22.632000577,22.3825140768
"4766",2000-01-18,4766,2000,1,18,"Tuesday",139,55,24,-3.88888888888889,20.9,NA,19.679899739,7.373142326
"4767",2000-01-19,4767,2000,1,19,"Wednesday",137,53,14,-6.11111111111111,15.7,NA,36.445467158,6.248933955
"4768",2000-01-20,4768,2000,1,20,"Thursday",129,53,12,-12.2222222222222,2.1,NA,13.717154645,15.880991677
"4769",2000-01-21,4769,2000,1,21,"Friday",128,51,13,-15,-3.2,NA,46.759731671,9.564475355
"4770",2000-01-22,4770,2000,1,22,"Saturday",119,57,13,-8.33333333333333,14.5,NA,30.853020293,8.804512043
"4771",2000-01-23,4771,2000,1,23,"Sunday",125,54,13,-8.88888888888889,4.3,NA,19.797943931,17.424832867
"4772",2000-01-24,4772,2000,1,24,"Monday",123,64,15,-14.4444444444444,-0.6,NA,34.7686722246,9.379814921
"4773",2000-01-25,4773,2000,1,25,"Tuesday",133,56,21,-8.33333333333333,8.5,NA,25.293773544,13.727632748
"4774",2000-01-26,4774,2000,1,26,"Wednesday",119,43,18,-9.44444444444444,5.4,NA,27.630296874,12.717955117
"4775",2000-01-27,4775,2000,1,27,"Thursday",117,47,8,-6.66666666666667,11.5,NA,27.553126006,15.268387708
"4776",2000-01-28,4776,2000,1,28,"Friday",124,51,16,-6.11111111111111,14.5,NA,50.576858752,9.517557163
"4777",2000-01-29,4777,2000,1,29,"Saturday",129,50,10,-4.44444444444444,19.1,NA,27.695991662,26.4968744999
"4778",2000-01-30,4778,2000,1,30,"Sunday",112,55,9,-2.22222222222222,23.3,NA,24.7305855,11.739724368
"4779",2000-01-31,4779,2000,1,31,"Monday",129,52,13,-6.66666666666667,14.4,NA,35.9615455414,13.641028589
"4780",2000-02-01,4780,2000,2,32,"Tuesday",110,48,16,-3.88888888888889,16.5,NA,26.642770374,12.73472144
"4781",2000-02-02,4781,2000,2,33,"Wednesday",113,45,9,-6.11111111111111,16,NA,39.6374482451,10.061410754
"4782",2000-02-03,4782,2000,2,34,"Thursday",117,51,13,0.555555555555556,26.7,NA,19.689309637,12.203575124
"4783",2000-02-04,4783,2000,2,35,"Friday",109,49,8,-3.88888888888889,19,NA,14.661478438,14.870297949
"4784",2000-02-05,4784,2000,2,36,"Saturday",127,53,6,-6.11111111111111,16.5,NA,21.680105886,14.127013137
"4785",2000-02-06,4785,2000,2,37,"Sunday",113,43,10,-5,21.6,NA,38.8423425954,9.707424555
"4786",2000-02-07,4786,2000,2,38,"Monday",114,48,9,-3.33333333333333,23.3,NA,16.653495246,18.19650625
"4787",2000-02-08,4787,2000,2,39,"Tuesday",116,51,13,-5.55555555555556,21.6,NA,44.653495246,13.930008296
"4788",2000-02-09,4788,2000,2,40,"Wednesday",129,45,14,5,30.2,NA,37.6286115937,14.542224555
"4789",2000-02-10,4789,2000,2,41,"Thursday",103,48,7,1.66666666666667,32.1,NA,49.634147364,12.188614116
"4790",2000-02-11,4790,2000,2,42,"Friday",114,46,10,-4.44444444444444,13.9,NA,9.647452687,22.6222448488
"4791",2000-02-12,4791,2000,2,43,"Saturday",102,39,5,-4.44444444444444,14.5,NA,31.523401479,26.5804051898
"4792",2000-02-13,4792,2000,2,44,"Sunday",97,36,6,-1.11111111111111,26.8,NA,37.5915703337,16.222471884
"4793",2000-02-14,4793,2000,2,45,"Monday",116,52,9,-3.33333333333333,22.5,NA,15.458517115,16.772549243
"4794",2000-02-15,4794,2000,2,46,"Tuesday",123,54,8,-0.555555555555556,28.1,NA,29.482388807,8.972487933
"4795",2000-02-16,4795,2000,2,47,"Wednesday",91,37,6,-2.22222222222222,19,NA,20.466999724,19.637246773
"4796",2000-02-17,4796,2000,2,48,"Thursday",106,52,4,-2.77777777777778,18.6,NA,36.506915691,18.737706067
"4797",2000-02-18,4797,2000,2,49,"Friday",122,58,10,-1.11111111111111,27.8,NA,22.823101748,26.7488120056
"4798",2000-02-19,4798,2000,2,50,"Saturday",133,62,11,-1.66666666666667,21.7,NA,8.538848462,23.7712597927
"4799",2000-02-20,4799,2000,2,51,"Sunday",111,47,10,-2.77777777777778,19.7,NA,20.592069751,24.7632055896
"4800",2000-02-21,4800,2000,2,52,"Monday",134,48,20,1.66666666666667,29.1,NA,49.627005367,12.881433843
"4801",2000-02-22,4801,2000,2,53,"Tuesday",120,49,10,9.44444444444444,40.3,NA,56.657742579,10.780235149
"4802",2000-02-23,4802,2000,2,54,"Wednesday",120,41,16,15,40.6,NA,86.588554904,27.8199127774
"4803",2000-02-24,4803,2000,2,55,"Thursday",94,31,6,9.44444444444444,49.9,NA,25.159498869,17.612212827
"4804",2000-02-25,4804,2000,2,56,"Friday",114,41,13,12.7777777777778,50.3,NA,60.444857425,17.915795284
"4805",2000-02-26,4805,2000,2,57,"Saturday",110,47,8,13.3333333333333,51.7,NA,36.450179554,26.428652304
"4806",2000-02-27,4806,2000,2,58,"Sunday",109,49,9,7.22222222222222,30.7,NA,0.427275739999999,25.3000804728
"4807",2000-02-28,4807,2000,2,59,"Monday",111,44,11,6.11111111111111,26.8,NA,25.460805367,13.609641266
"4808",2000-02-29,4808,2000,2,60,"Tuesday",103,40,9,12.2222222222222,34.4,NA,43.3729902415,21.324266433
"4809",2000-03-01,4809,2000,3,61,"Wednesday",112,46,9,7.77777777777778,32.9,NA,17.495857531,25.9467649725
"4810",2000-03-02,4810,2000,3,62,"Thursday",101,37,9,0.555555555555556,23.8,NA,6.317107892,28.8944524213
"4811",2000-03-03,4811,2000,3,63,"Friday",105,44,9,1.66666666666667,24.1,NA,33.404923015,25.2225341362
"4812",2000-03-04,4812,2000,3,64,"Saturday",104,36,10,7.77777777777778,30.7,NA,26.294810149,15.554011887
